room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
23.5,45.3,381.6,69.8,350.2,Uncomfortable
30.4,74.1,223.1,73.3,565.2,Uncomfortable
28.9,55.1,375.3,100.6,606.4,Comfortable
29.0,82.4,299.2,101.3,334.9,Uncomfortable
27.7,61.2,51.7,105.3,542.2,Uncomfortable
26.3,34.8,385.5,114.9,582.8,Uncomfortable
27.0,77.3,436.5,50.0,353.5,Uncomfortable
28.5,72.3,445.0,72.0,361.2,Comfortable
29.5,93.8,381.8,105.7,751.9,Uncomfortable
29.1,33.2,158.7,145.6,376.0,Uncomfortable
32.5,68.9,169.5,95.5,650.6,Uncomfortable
30.2,38.8,139.7,43.2,591.4,Comfortable
21.4,59.7,269.5,69.7,578.2,Uncomfortable
33.3,57.6,273.1,113.7,592.0,Uncomfortable
22.8,93.9,288.9,74.0,559.3,Uncomfortable
27.8,58.8,149.4,70.7,485.9,Comfortable
26.0,62.7,319.2,87.5,593.8,Comfortable
35.7,49.2,108.7,91.1,835.1,Uncomfortable
31.4,58.4,40.8,121.3,686.2,Uncomfortable
27.8,43.7,158.1,116.1,368.7,Uncomfortable
29.0,93.8,270.5,55.8,581.6,Uncomfortable
33.2,90.3,450.6,49.1,694.3,Uncomfortable
26.7,95.5,423.4,92.3,548.3,Uncomfortable
25.9,57.5,124.2,127.5,693.7,Uncomfortable
26.3,79.3,281.5,109.9,637.9,Uncomfortable
28.4,55.5,81.2,108.8,550.9,Uncomfortable
27.4,87.4,440.0,87.0,335.0,Uncomfortable
27.5,86.7,587.9,134.9,693.2,Uncomfortable
29.1,92.3,193.5,112.3,712.3,Uncomfortable
28.1,72.2,153.2,93.0,428.5,Comfortable
32.2,42.4,142.6,116.4,688.4,Uncomfortable
26.3,54.3,179.7,119.3,1083.2,Uncomfortable
32.6,41.6,309.7,125.8,581.3,Uncomfortable
32.8,68.1,125.6,88.0,577.0,Uncomfortable
37.6,62.6,95.3,95.4,552.4,Uncomfortable
21.7,56.9,68.8,83.3,611.9,Uncomfortable
25.5,59.9,431.7,71.6,704.4,Comfortable
25.0,40.2,222.0,102.0,364.3,Comfortable
29.0,36.8,107.2,141.5,748.9,Uncomfortable
31.9,87.1,285.1,65.6,476.1,Uncomfortable
25.3,90.5,197.0,111.4,481.1,Uncomfortable
33.7,34.5,351.0,93.5,357.3,Uncomfortable
29.1,71.0,424.0,83.3,323.1,Comfortable
31.0,67.7,68.1,94.9,331.6,Uncomfortable
23.7,83.3,558.7,101.8,681.6,Uncomfortable
29.5,93.8,113.3,97.7,732.9,Uncomfortable
30.8,95.2,387.4,110.8,329.2,Uncomfortable
25.5,94.4,220.1,98.4,670.1,Uncomfortable
28.7,66.2,135.6,89.4,515.0,Comfortable
26.3,71.7,356.2,78.0,333.9,Comfortable
24.2,33.5,185.1,154.4,726.2,Uncomfortable
27.8,76.6,278.5,108.4,778.5,Uncomfortable
30.6,33.4,369.5,93.4,507.9,Uncomfortable
30.4,87.5,379.0,96.4,938.0,Uncomfortable
25.3,85.8,163.5,95.5,376.7,Uncomfortable
25.9,45.5,249.7,67.6,498.6,Comfortable
22.4,78.6,52.4,140.5,623.6,Uncomfortable
23.6,69.1,343.1,90.1,616.4,Comfortable
28.4,41.0,317.4,68.7,859.2,Comfortable
32.2,33.4,391.5,108.7,442.8,Uncomfortable
29.4,69.4,178.0,135.3,606.9,Uncomfortable
33.0,76.5,346.5,77.2,622.9,Uncomfortable
19.5,36.0,109.6,99.4,1016.6,Uncomfortable
28.8,38.4,95.8,160.3,552.4,Uncomfortable
29.0,63.4,64.5,106.3,390.4,Uncomfortable
33.2,72.8,146.0,118.0,433.9,Uncomfortable
29.4,48.0,288.3,75.1,672.6,Comfortable
26.0,69.9,67.4,72.2,437.8,Uncomfortable
24.3,95.7,206.5,67.0,630.8,Uncomfortable
24.1,59.4,311.9,89.8,841.4,Uncomfortable
29.0,66.4,34.8,95.5,449.5,Uncomfortable
31.7,72.0,476.5,67.6,791.8,Uncomfortable
24.5,34.2,47.3,64.4,369.6,Uncomfortable
28.7,75.1,132.6,115.5,404.7,Uncomfortable
27.1,45.1,224.2,75.6,696.0,Comfortable
28.1,71.4,256.0,112.7,597.2,Uncomfortable
35.2,83.5,384.1,121.2,873.3,Uncomfortable
27.5,80.0,115.2,87.6,683.5,Uncomfortable
26.5,75.3,291.7,136.6,337.6,Uncomfortable
30.3,58.1,194.0,105.1,388.9,Uncomfortable
20.5,54.0,229.1,118.6,459.4,Uncomfortable
33.9,39.1,227.7,122.8,473.2,Uncomfortable
31.8,95.5,136.5,90.2,328.7,Uncomfortable
28.4,68.0,709.8,49.3,679.5,Uncomfortable
27.2,49.4,291.5,85.1,533.4,Comfortable
30.3,72.6,231.2,51.7,447.5,Comfortable
28.8,86.7,176.1,144.1,497.5,Uncomfortable
28.1,54.3,368.2,35.0,566.6,Comfortable
31.0,54.9,183.3,72.5,650.0,Uncomfortable
26.9,95.5,66.0,103.4,344.7,Uncomfortable
27.7,38.0,195.0,37.2,591.6,Uncomfortable
28.2,65.1,158.6,97.9,539.7,Comfortable
28.4,63.1,210.4,73.3,362.9,Comfortable
24.9,60.0,473.9,46.6,525.5,Comfortable
28.2,73.7,495.0,127.8,333.5,Uncomfortable
28.3,74.9,179.1,109.5,710.9,Uncomfortable
29.4,44.6,576.7,74.3,591.4,Uncomfortable
30.2,72.8,130.0,123.7,543.9,Uncomfortable
28.9,64.6,330.5,118.6,888.8,Uncomfortable
27.0,66.3,109.2,83.6,328.0,Comfortable
27.4,68.8,244.8,116.9,357.5,Uncomfortable
23.1,74.2,359.9,99.1,482.1,Uncomfortable
31.5,68.7,417.5,88.3,504.7,Uncomfortable
28.4,66.2,322.1,124.0,489.5,Uncomfortable
27.5,66.3,307.0,77.7,486.0,Comfortable
25.8,72.8,186.8,85.1,691.6,Comfortable
29.6,66.0,331.5,106.3,622.7,Comfortable
28.4,64.8,274.7,50.0,350.2,Comfortable
24.7,49.2,312.1,61.2,786.7,Comfortable
21.1,70.1,126.2,109.6,359.3,Uncomfortable
24.4,70.9,192.9,70.6,963.6,Uncomfortable
27.7,90.6,341.5,66.3,338.3,Uncomfortable
36.5,66.2,265.7,104.2,358.9,Uncomfortable
30.8,80.0,261.5,90.6,340.5,Uncomfortable
27.1,73.0,284.0,143.4,666.3,Uncomfortable
26.0,73.2,287.7,95.8,676.1,Comfortable
31.6,91.3,168.5,118.6,585.1,Uncomfortable
31.9,59.2,391.5,116.2,718.0,Uncomfortable
28.4,40.6,109.7,128.1,562.5,Uncomfortable
27.3,34.7,498.3,85.7,466.9,Uncomfortable
31.5,72.0,77.1,116.6,656.8,Uncomfortable
30.0,46.1,87.8,53.9,403.5,Uncomfortable
29.0,58.8,192.6,71.1,380.6,Comfortable
24.2,60.1,290.8,138.2,693.6,Uncomfortable
25.7,50.5,263.0,55.1,428.5,Comfortable
24.3,57.9,216.0,105.3,332.5,Comfortable
27.7,58.8,283.1,105.6,529.4,Comfortable
25.8,57.0,144.0,74.3,339.2,Comfortable
30.5,94.4,170.6,88.3,899.2,Uncomfortable
32.3,70.8,57.7,128.5,762.3,Uncomfortable
25.0,67.2,484.2,119.2,429.3,Uncomfortable
28.9,84.4,241.9,79.4,601.4,Uncomfortable
30.1,37.6,192.2,124.9,577.2,Uncomfortable
27.5,64.3,432.3,65.0,567.7,Comfortable
32.7,95.7,651.6,107.3,601.0,Uncomfortable
33.6,65.9,523.9,94.4,658.7,Uncomfortable
31.3,61.4,290.7,67.6,615.2,Uncomfortable
23.4,82.6,260.0,119.2,520.5,Uncomfortable
28.7,85.6,197.7,83.7,478.7,Uncomfortable
32.5,63.8,253.8,103.0,678.0,Uncomfortable
27.9,36.8,33.5,41.9,687.3,Uncomfortable
25.4,69.9,272.1,121.2,630.0,Uncomfortable
27.3,39.9,218.9,76.4,719.9,Uncomfortable
29.9,95.4,268.6,119.8,362.2,Uncomfortable
33.4,87.0,312.3,123.6,541.1,Uncomfortable
30.5,54.3,78.5,47.4,661.1,Uncomfortable
26.1,82.9,337.0,63.6,661.2,Uncomfortable
28.7,82.0,62.5,108.4,676.6,Uncomfortable
25.2,43.7,275.9,67.9,453.7,Comfortable
31.1,72.5,609.1,91.0,349.9,Uncomfortable
23.8,95.8,332.8,98.8,784.6,Uncomfortable
30.1,89.4,346.3,74.6,603.7,Uncomfortable
26.7,35.9,201.8,74.5,329.2,Uncomfortable
29.9,68.3,456.7,114.3,353.6,Uncomfortable
27.1,71.3,208.9,99.1,390.8,Comfortable
27.4,83.9,186.7,71.6,488.6,Uncomfortable
25.6,40.7,30.5,147.8,518.0,Uncomfortable
30.8,34.6,254.3,100.1,673.5,Uncomfortable
25.9,34.0,201.4,93.2,378.4,Uncomfortable
22.4,89.4,62.0,106.7,476.5,Uncomfortable
26.1,86.4,52.8,150.8,625.2,Uncomfortable
28.7,72.5,36.5,132.1,549.7,Uncomfortable
30.5,39.0,287.6,71.1,812.5,Uncomfortable
24.4,42.6,225.0,142.9,385.3,Uncomfortable
29.3,94.4,285.2,63.1,598.6,Uncomfortable
26.9,66.8,209.1,93.2,605.6,Comfortable
24.7,64.2,334.9,101.4,433.9,Comfortable
28.9,57.8,30.6,90.8,830.6,Uncomfortable
29.2,63.2,200.3,109.0,373.1,Uncomfortable
31.0,67.7,310.7,108.3,350.8,Uncomfortable
32.8,63.2,41.6,116.0,518.9,Uncomfortable
30.8,51.3,249.6,125.5,372.9,Uncomfortable
21.4,61.8,302.6,121.9,548.0,Uncomfortable
30.3,81.4,35.8,91.3,1035.2,Uncomfortable
26.6,84.0,75.7,55.7,435.4,Uncomfortable
29.8,37.3,139.9,44.4,650.4,Uncomfortable
30.8,47.8,254.6,66.6,846.9,Uncomfortable
28.2,42.6,162.0,91.5,555.8,Comfortable
27.8,63.1,283.5,115.4,568.7,Uncomfortable
28.8,48.3,221.2,108.0,802.1,Comfortable
28.4,44.5,386.1,99.4,544.0,Comfortable
25.9,59.8,149.0,117.7,694.7,Uncomfortable
22.0,44.9,87.9,81.5,855.1,Uncomfortable
32.5,93.9,518.1,55.0,503.6,Uncomfortable
30.1,71.0,151.5,93.2,366.3,Uncomfortable
30.3,56.1,151.8,130.7,342.2,Uncomfortable
31.7,67.1,446.4,90.8,532.3,Uncomfortable
28.9,50.6,324.5,95.4,367.8,Comfortable
38.3,35.0,70.0,63.0,344.2,Uncomfortable
25.7,96.1,159.1,92.1,646.9,Uncomfortable
28.5,58.1,351.6,102.6,580.3,Comfortable
27.0,59.1,222.0,99.8,519.9,Comfortable
26.5,79.3,201.7,109.4,322.4,Uncomfortable
28.1,68.3,319.2,54.1,545.3,Comfortable
28.0,66.3,358.2,131.6,592.3,Uncomfortable
26.7,82.9,182.7,85.3,685.8,Uncomfortable
24.2,53.4,34.1,98.7,461.4,Uncomfortable
32.6,47.9,366.6,61.9,708.4,Uncomfortable
26.5,96.3,403.0,78.7,829.1,Uncomfortable
25.2,83.4,342.6,82.0,747.5,Uncomfortable
31.4,41.6,110.8,109.5,567.5,Uncomfortable
24.5,94.9,210.4,122.9,531.7,Uncomfortable
24.3,75.0,100.1,52.9,692.0,Uncomfortable
26.5,56.2,51.7,92.5,653.1,Uncomfortable
29.7,57.0,372.1,82.1,968.2,Uncomfortable
34.2,90.3,246.1,102.8,337.4,Uncomfortable
29.4,52.8,162.6,107.6,378.6,Comfortable
27.7,79.7,121.0,52.1,671.4,Uncomfortable
33.8,78.4,185.4,99.7,385.7,Uncomfortable
29.0,58.5,461.8,135.6,423.3,Uncomfortable
26.8,81.9,192.5,111.8,562.3,Uncomfortable
24.6,69.5,312.4,60.3,721.4,Comfortable
31.2,70.2,412.9,52.8,641.7,Uncomfortable
28.4,76.8,290.9,106.0,495.0,Uncomfortable
30.4,96.0,370.7,144.0,398.8,Uncomfortable
27.3,39.8,107.5,108.5,589.4,Uncomfortable
28.1,65.2,38.1,45.8,838.2,Uncomfortable
29.2,59.9,360.3,86.2,503.8,Comfortable
28.2,79.5,180.6,117.8,446.5,Uncomfortable
26.3,91.8,316.6,144.5,708.1,Uncomfortable
29.2,66.2,128.3,138.8,373.3,Uncomfortable
20.7,76.2,277.4,75.6,768.8,Uncomfortable
24.3,75.2,138.3,119.2,445.4,Uncomfortable
26.7,60.4,194.0,88.6,744.9,Comfortable
28.3,67.1,132.2,119.1,463.2,Uncomfortable
35.2,35.4,326.9,73.2,544.5,Uncomfortable
23.0,91.8,44.6,144.2,446.1,Uncomfortable
29.4,93.8,444.8,57.7,446.7,Uncomfortable
27.0,85.5,203.8,71.4,902.7,Uncomfortable
26.8,71.2,403.1,92.2,804.8,Comfortable
28.5,51.4,54.7,102.5,351.6,Uncomfortable
30.1,69.6,316.4,91.4,358.0,Uncomfortable
28.8,72.6,117.2,75.5,471.4,Comfortable
26.8,49.4,73.3,82.1,1188.8,Uncomfortable
24.9,86.7,195.4,113.3,632.7,Uncomfortable
28.3,88.4,418.3,84.4,384.4,Uncomfortable
29.2,81.8,388.5,131.0,466.8,Uncomfortable
23.1,64.1,430.3,75.7,369.2,Uncomfortable
31.5,44.6,521.8,91.3,331.0,Uncomfortable
24.5,95.1,120.8,79.6,783.1,Uncomfortable
33.3,58.1,364.4,97.1,517.6,Uncomfortable
31.0,55.0,334.0,40.2,378.1,Uncomfortable
22.5,77.9,493.6,90.7,597.2,Uncomfortable
25.1,87.1,219.2,86.3,761.7,Uncomfortable
31.9,73.9,579.4,102.5,543.7,Uncomfortable
27.4,76.2,285.4,143.8,527.2,Uncomfortable
27.2,38.4,111.1,69.2,738.4,Comfortable
30.4,68.7,68.6,88.7,671.1,Uncomfortable
31.1,62.2,39.6,85.5,442.4,Uncomfortable
34.7,46.6,244.1,43.0,594.0,Uncomfortable
22.9,50.2,121.0,122.4,490.6,Uncomfortable
24.0,69.4,104.2,87.0,345.0,Comfortable
27.9,67.6,381.7,102.7,907.4,Comfortable
25.5,74.9,322.5,50.6,619.6,Comfortable
23.4,71.0,190.1,64.2,712.1,Uncomfortable
28.7,78.9,151.7,102.9,729.7,Uncomfortable
28.5,84.0,166.4,106.6,708.1,Uncomfortable
29.0,42.7,334.1,78.3,461.6,Comfortable
23.2,48.5,499.1,92.4,697.2,Uncomfortable
24.1,46.3,45.6,112.9,855.9,Uncomfortable
30.7,64.9,467.9,82.3,545.9,Uncomfortable
26.7,80.0,46.8,143.5,590.1,Uncomfortable
27.9,36.0,329.3,91.1,364.1,Uncomfortable
27.9,75.8,33.3,70.1,447.5,Uncomfortable
30.0,87.7,218.8,102.1,445.6,Uncomfortable
29.4,69.2,686.6,105.5,377.2,Uncomfortable
32.1,50.7,224.2,55.4,680.0,Uncomfortable
26.6,83.7,494.2,85.4,474.9,Uncomfortable
29.1,57.8,355.6,53.1,623.4,Comfortable
28.5,81.7,130.2,56.2,466.2,Uncomfortable
29.6,58.0,607.4,100.8,665.9,Uncomfortable
28.0,57.0,433.0,78.4,365.3,Comfortable
29.7,46.6,183.8,55.1,378.0,Comfortable
26.6,55.6,58.4,84.2,567.1,Uncomfortable
32.6,61.8,413.2,38.4,707.1,Uncomfortable
27.9,53.9,364.4,84.0,346.9,Comfortable
28.3,81.6,394.6,90.7,811.2,Uncomfortable
22.0,57.6,239.8,112.2,484.4,Uncomfortable
27.0,84.4,402.5,80.6,494.7,Uncomfortable
26.0,85.6,363.0,70.9,322.6,Uncomfortable
29.8,79.6,86.8,53.8,665.7,Uncomfortable
27.4,42.9,121.0,84.8,871.7,Comfortable
27.2,70.9,67.7,104.6,365.3,Uncomfortable
29.2,94.3,67.6,88.0,795.4,Uncomfortable
30.2,59.1,437.2,117.4,411.4,Uncomfortable
28.7,34.3,341.2,83.5,483.1,Uncomfortable
31.9,65.0,333.7,91.0,677.5,Uncomfortable
24.9,63.5,30.3,103.6,1000.4,Uncomfortable
24.2,47.6,490.3,122.0,402.9,Uncomfortable
27.6,44.4,284.5,108.8,858.4,Comfortable
29.3,50.8,522.2,138.0,331.3,Uncomfortable
24.3,65.3,240.5,105.9,404.9,Comfortable
22.2,79.6,118.3,57.5,1103.9,Uncomfortable
27.6,57.6,96.9,138.0,728.5,Uncomfortable
24.2,75.5,244.2,131.8,439.5,Uncomfortable
27.0,52.4,322.6,78.5,563.6,Comfortable
27.2,35.5,159.7,59.7,677.3,Uncomfortable
28.7,66.7,81.6,79.2,360.1,Uncomfortable
30.0,74.6,462.4,130.0,856.2,Uncomfortable
24.8,47.9,65.6,91.4,723.3,Uncomfortable
29.1,71.6,80.8,37.9,634.3,Uncomfortable
27.6,43.7,294.5,67.4,515.4,Comfortable
30.0,36.4,538.3,129.6,424.9,Uncomfortable
21.8,81.5,440.3,58.6,334.8,Uncomfortable
29.1,70.8,322.6,95.1,341.3,Comfortable
26.9,40.3,96.7,70.4,871.2,Comfortable
30.0,57.1,472.7,100.9,853.2,Comfortable
30.7,59.3,185.6,77.0,609.0,Uncomfortable
24.4,36.3,203.3,111.5,551.4,Uncomfortable
25.8,67.8,482.1,71.2,706.8,Comfortable
30.0,90.7,473.6,82.6,629.6,Uncomfortable
26.7,50.6,63.8,68.1,580.0,Uncomfortable
27.2,33.7,372.3,85.5,675.0,Uncomfortable
28.2,72.9,288.4,119.5,812.4,Uncomfortable
31.9,59.9,396.8,93.2,630.9,Uncomfortable
29.6,36.3,422.3,66.4,658.6,Uncomfortable
28.7,45.5,253.6,79.8,614.7,Comfortable
30.6,36.0,267.6,89.9,382.7,Uncomfortable
28.2,96.1,222.1,147.8,440.5,Uncomfortable
32.3,77.8,209.4,81.8,581.5,Uncomfortable
22.7,61.6,73.1,123.3,323.3,Uncomfortable
27.7,68.0,270.8,66.8,583.6,Comfortable
26.2,53.6,211.8,95.9,873.9,Comfortable
24.4,85.9,119.3,129.9,512.0,Uncomfortable
28.6,77.1,407.4,42.8,988.5,Uncomfortable
26.0,71.5,429.4,106.3,327.5,Comfortable
28.9,64.2,503.5,60.8,818.2,Uncomfortable
30.8,66.7,381.7,52.8,638.8,Uncomfortable
29.8,62.4,63.5,89.6,697.3,Uncomfortable
27.0,62.0,142.2,94.4,539.3,Comfortable
27.0,96.5,240.8,78.5,426.0,Uncomfortable
34.0,36.6,224.6,118.3,554.3,Uncomfortable
26.2,60.5,211.0,123.4,339.4,Uncomfortable
30.7,69.5,137.6,58.1,663.0,Uncomfortable
26.6,35.7,329.0,124.9,632.7,Uncomfortable
24.7,49.4,275.1,110.9,482.6,Comfortable
29.8,93.8,424.5,114.6,375.2,Uncomfortable
28.7,79.3,451.1,132.4,668.0,Uncomfortable
29.8,56.1,32.5,131.3,320.6,Uncomfortable
26.7,61.3,351.4,118.7,350.0,Uncomfortable
28.2,92.6,252.8,87.9,752.0,Uncomfortable
28.4,53.3,335.4,92.2,438.5,Comfortable
30.1,89.0,429.7,122.1,678.2,Uncomfortable
24.4,51.9,353.6,112.3,653.1,Comfortable
23.7,64.2,457.2,100.8,432.3,Comfortable
32.8,89.1,218.7,102.1,481.9,Uncomfortable
26.4,60.2,96.1,110.3,565.5,Uncomfortable
24.2,56.7,534.7,81.4,399.1,Uncomfortable
32.2,63.6,199.4,96.5,896.1,Uncomfortable
26.7,63.2,104.5,92.9,370.2,Uncomfortable
26.0,69.4,292.1,150.4,603.2,Uncomfortable
29.1,50.8,333.0,80.3,489.2,Comfortable
35.4,49.1,325.0,56.6,460.6,Uncomfortable
25.1,35.0,293.9,89.7,701.2,Uncomfortable
25.9,85.0,319.8,106.6,615.7,Uncomfortable
25.2,66.5,333.9,50.5,661.6,Comfortable
24.4,56.5,57.0,91.4,446.8,Uncomfortable
28.8,72.5,276.4,47.6,366.9,Comfortable
28.6,36.1,221.4,109.6,739.0,Uncomfortable
28.0,44.6,253.1,92.4,421.7,Comfortable
27.3,53.3,284.7,87.3,664.4,Comfortable
29.5,72.1,235.5,78.7,551.4,Comfortable
28.5,90.2,162.6,163.1,560.0,Uncomfortable
32.2,79.1,318.1,69.1,780.3,Uncomfortable
29.3,50.2,267.0,82.9,379.3,Comfortable
25.7,67.5,242.1,120.0,352.4,Uncomfortable
27.0,95.6,361.7,81.7,377.7,Uncomfortable
27.0,88.4,588.6,99.7,717.7,Uncomfortable
27.7,43.5,294.2,85.2,534.1,Comfortable
26.7,48.9,352.2,63.9,584.1,Comfortable
25.3,64.0,283.2,109.3,782.5,Comfortable
28.2,36.1,70.9,83.9,595.8,Uncomfortable
28.5,53.4,227.8,158.0,327.2,Uncomfortable
25.3,59.4,179.4,57.7,668.9,Comfortable
23.3,65.8,164.9,63.1,389.7,Uncomfortable
24.9,59.5,197.0,45.9,744.2,Comfortable
28.5,61.1,275.5,128.7,432.4,Uncomfortable
29.3,60.4,46.0,117.2,345.6,Uncomfortable
25.9,77.5,245.9,39.7,706.0,Uncomfortable
26.0,86.1,293.7,145.4,561.5,Uncomfortable
30.1,35.6,636.6,36.7,489.1,Uncomfortable
31.4,95.5,42.8,121.4,654.5,Uncomfortable
29.3,45.3,620.2,109.9,886.2,Uncomfortable
28.2,82.4,336.9,109.7,807.8,Uncomfortable
33.5,53.7,536.0,100.3,509.6,Uncomfortable
29.7,57.6,255.4,95.4,568.0,Comfortable
26.7,38.4,381.6,95.0,367.3,Uncomfortable
21.4,34.7,180.4,83.4,443.3,Uncomfortable
35.3,47.7,350.2,77.5,376.2,Uncomfortable
29.8,49.8,193.6,93.1,351.7,Comfortable
26.7,52.3,437.2,108.4,530.0,Comfortable
29.8,66.2,401.6,91.7,372.4,Uncomfortable
29.6,95.4,262.6,136.9,339.8,Uncomfortable
26.4,49.8,433.5,126.8,666.6,Uncomfortable
23.6,66.2,229.9,75.6,415.9,Uncomfortable
29.4,57.2,217.2,93.2,520.6,Comfortable
26.7,60.5,384.4,78.1,744.1,Comfortable
33.3,83.2,170.7,117.4,355.3,Uncomfortable
29.1,54.0,223.3,91.7,435.9,Comfortable
28.3,52.3,224.7,121.4,596.7,Uncomfortable
28.5,68.6,340.9,70.4,434.5,Comfortable
26.5,50.1,264.6,119.6,468.4,Uncomfortable
30.0,76.1,165.2,80.3,457.6,Comfortable
29.8,45.4,328.4,76.5,801.9,Uncomfortable
28.4,34.9,174.9,77.9,407.6,Uncomfortable
27.4,49.6,249.9,116.4,712.2,Uncomfortable
29.5,80.9,441.9,114.0,719.4,Uncomfortable
29.0,77.9,64.5,134.2,741.1,Uncomfortable
30.1,38.5,386.2,81.5,705.6,Uncomfortable
24.1,77.9,286.5,92.6,896.8,Uncomfortable
27.3,48.7,177.4,67.4,338.7,Comfortable
28.2,67.7,235.2,85.0,323.9,Comfortable
28.3,54.0,369.1,101.7,492.2,Comfortable
27.9,43.4,214.7,97.2,329.8,Comfortable
30.2,63.3,58.3,86.8,454.3,Uncomfortable
28.8,35.1,410.9,55.8,373.7,Uncomfortable
25.6,94.4,203.6,132.7,560.5,Uncomfortable
27.1,48.4,312.3,120.7,523.6,Uncomfortable
27.3,59.7,312.9,134.3,639.9,Uncomfortable
27.4,66.9,185.3,64.4,810.1,Comfortable
29.5,63.2,143.4,124.0,426.7,Uncomfortable
28.1,61.2,441.0,138.2,349.0,Uncomfortable
29.4,62.1,289.1,88.7,714.0,Comfortable
33.6,67.2,573.5,49.9,891.7,Uncomfortable
33.4,74.8,55.1,121.8,833.2,Uncomfortable
25.0,60.7,220.6,78.4,598.0,Comfortable
24.8,48.3,62.7,99.0,715.9,Uncomfortable
28.4,70.2,164.9,75.0,484.1,Comfortable
26.4,70.0,449.1,94.4,350.5,Comfortable
26.1,61.5,237.8,76.1,371.8,Comfortable
26.8,54.9,501.9,98.9,583.1,Comfortable
24.6,35.0,231.6,97.5,521.2,Uncomfortable
26.4,56.0,532.3,78.7,894.8,Uncomfortable
30.5,56.6,222.4,50.8,621.3,Uncomfortable
28.1,34.9,69.8,84.3,406.8,Uncomfortable
20.3,48.4,239.1,143.8,641.0,Uncomfortable
32.8,66.2,337.8,82.8,328.2,Uncomfortable
27.2,81.5,226.7,130.6,382.0,Uncomfortable
29.4,81.3,341.1,151.2,705.7,Uncomfortable
29.6,52.6,306.4,152.8,491.5,Uncomfortable
30.2,49.8,196.7,113.7,320.3,Uncomfortable
31.9,56.0,397.4,86.0,368.4,Uncomfortable
28.4,59.9,200.2,106.4,584.7,Comfortable
35.4,37.6,69.3,75.3,324.9,Uncomfortable
31.4,86.2,350.3,121.5,487.5,Uncomfortable
29.1,85.2,298.4,136.3,555.5,Uncomfortable
25.0,63.4,317.1,145.7,768.0,Uncomfortable
31.2,46.6,66.0,98.7,333.5,Uncomfortable
29.1,52.1,74.2,64.4,348.0,Uncomfortable
25.6,73.7,413.6,146.7,512.3,Uncomfortable
29.4,66.8,57.6,134.2,329.3,Uncomfortable
28.7,95.4,51.2,78.3,439.0,Uncomfortable
28.2,45.5,38.4,116.1,532.0,Uncomfortable
31.4,76.7,678.5,84.8,599.5,Uncomfortable
29.3,72.6,325.5,59.8,429.8,Comfortable
29.2,77.7,194.6,72.5,393.2,Uncomfortable
29.4,62.6,332.0,99.5,543.4,Comfortable
32.9,56.1,230.8,58.6,621.9,Uncomfortable
29.7,57.2,48.3,61.1,623.1,Uncomfortable
28.3,58.4,68.5,152.2,357.6,Uncomfortable
27.1,38.5,235.6,119.9,336.3,Uncomfortable
29.5,61.1,83.8,127.5,541.2,Uncomfortable
29.9,89.2,328.0,101.9,343.2,Uncomfortable
29.6,41.0,246.9,123.9,782.4,Uncomfortable
31.3,94.2,113.2,94.2,351.0,Uncomfortable
20.8,44.0,431.6,141.7,549.1,Uncomfortable
28.0,86.6,142.2,88.7,611.2,Uncomfortable
28.3,53.2,261.1,93.7,586.0,Comfortable
30.9,70.7,57.6,85.8,404.8,Uncomfortable
32.6,50.9,152.8,82.4,707.5,Uncomfortable
29.0,36.4,457.0,64.7,673.6,Uncomfortable
31.2,77.4,198.3,78.6,442.5,Uncomfortable
35.0,51.7,521.0,80.4,504.3,Uncomfortable
27.9,53.3,278.2,82.3,959.9,Uncomfortable
22.6,44.0,290.6,88.0,484.6,Uncomfortable
26.3,43.7,409.4,101.2,625.8,Comfortable
25.4,46.2,278.2,66.4,534.6,Comfortable
24.6,72.7,274.8,81.8,845.0,Comfortable
26.2,81.0,558.3,54.8,374.6,Uncomfortable
31.6,43.0,356.1,65.3,374.1,Uncomfortable
28.5,81.4,360.2,101.3,586.8,Uncomfortable
29.1,66.7,239.4,92.0,547.8,Comfortable
27.0,60.5,378.2,147.6,496.2,Uncomfortable
29.3,59.5,31.9,110.3,668.1,Uncomfortable
32.1,52.2,276.0,66.5,471.6,Uncomfortable
32.1,51.8,33.6,131.2,346.0,Uncomfortable
28.0,70.8,42.9,126.1,692.8,Uncomfortable
25.7,70.9,97.2,125.0,803.6,Uncomfortable
32.1,85.9,92.6,83.8,862.1,Uncomfortable
27.0,77.5,82.3,95.2,765.3,Uncomfortable
26.8,33.8,399.8,97.8,993.7,Uncomfortable
22.4,56.2,51.6,81.2,480.1,Uncomfortable
23.3,73.8,236.4,85.5,481.9,Uncomfortable
25.4,84.6,402.4,83.7,940.6,Uncomfortable
26.4,73.1,309.3,143.7,738.3,Uncomfortable
25.5,36.9,205.0,95.2,683.1,Uncomfortable
27.6,94.0,224.0,72.4,361.3,Uncomfortable
25.2,38.1,384.0,98.2,414.3,Uncomfortable
32.9,53.0,313.7,82.7,324.2,Uncomfortable
24.6,68.4,256.0,133.4,334.5,Uncomfortable
32.0,96.8,354.0,118.7,660.0,Uncomfortable
29.1,85.5,123.1,80.8,634.7,Uncomfortable
28.9,79.7,115.4,90.6,475.5,Uncomfortable
29.9,75.1,160.5,72.6,559.1,Comfortable
23.4,65.4,400.4,98.5,576.6,Uncomfortable
33.1,73.5,298.6,92.6,572.0,Uncomfortable
